
a
a,0.25146198830409355,28275.473193256777,2463.8072536891123,24148614.825302634,4251.854729641118,81797077.64508459,
a,0.2631578947368421,28473.081380047228,2389.658405865649,19970988.76322418,3776.31056277153,62179141.83982844,
a,0.2651072124756335,28998.501496341803,2366.286829250417,22964102.27686603,4167.107980192262,81099911.77474122,
a,0.011695906432748537,32399.636433114207,2258.831590359444,20741897.703096997,3954.6905756950473,83222008.32769792,
a,0.1968810916179337,31152.29019369436,2109.4231737322134,18022495.483181067,3684.1321036714444,68040763.65226504,
a,0.007797270955165692,48874.692877094865,1779.5967662905134,21076748.473172035,4231.995253137742,135461959.70495722,
a,0.007797270955165692,1029495.4187247695,10288.140200643398,6043051854.270187,77053.26745493725,63432173710.86831,
a,0.009746588693957114,1303734.9379354825,11155.27895070851,6513462965.711903,79931.36253839154,83433080277.6652,
a,0.009746588693957114,1097038.4032212864,12447.250509524038,5988292657.737443,76376.427073349,64158347908.976685,
a,0.01364522417153996,705404.4342800574,10837.158033246982,4489516329.93563,66121.64801105656,39746608675.3472,
a,0.007797270955165692,406275.6274779461,9257.024713886425,1253332024.337804,34170.740667774524,11091639315.859903,
a,0.009746588693957114,279279.13134525117,15051.796084227275,1460693416.4348423,35130.283959479784,6355789017.942005,
a,0.24561403508771928,182936.82908737342,14959.282956988658,1108798375.4000456,29749.255937128823,3593198583.1175222,
a,0.21637426900584794,472955.4200506154,18796.268828498254,2987284203.124348,51322.3584926801,14961064085.731888,
a,0.23391812865497075,171115.6089559897,11935.082528506224,866357660.138669,26905.602858445942,3375061222.0190463,
a,0.007797270955165692,48922.561169305285,2184.570014416469,24849204.06203169,4480.720691378131,140993771.9731207,
a,0.009746588693957114,41821.76630131732,2145.1545805630317,30551997.00692183,5094.1445633601015,145692200.86678126,
a,0.01364522417153996,39025.82477927039,1719.2653521869288,18332437.119408887,3921.296184704548,104476843.30030686,
a,0.01364522417153996,29941.02906801686,879.8852339045322,6059875.370198321,2299.0601004225805,46672202.83109371,
a,0.01364522417153996,27367.958827319617,656.8061313974816,4291850.213935424,1964.8042955200647,39659867.8970214,
a,0.01364522417153996,14938.324006022238,516.2591998825886,2302948.1688905573,1427.0334990556973,16160523.185879571,
a,0.011695906432748537,71981.33123557139,3129.401613691123,76077811.79454426,8141.5390028404145,361761267.2197347,
a,0.011695906432748537,237505.13357844256,4224.99473088887,507585279.07211715,22129.95026194317,4180488775.867692,
a,0.01364522417153996,633875.998350866,8629.988380946545,3247705272.3208,56331.41728081699,30734933788.39357,
a,0.01364522417153996,724353.7629324154,9046.031906047325,3453818511.8529806,58068.81967637843,33588634189.87286,
a,0.007797270955165692,768030.3993202824,10340.776856768955,4970370364.416512,69738.35887382942,47497214895.90358,
a,0.007797270955165692,805531.7279429686,7238.8887856933,2989376127.6726623,54193.86143117158,34630158997.7295,
a,0.011695906432748537,672040.4905698667,9164.621381443983,4255041826.4066443,64583.67859870964,38630614196.70601,
a,0.015594541910331383,689735.1212987247,7186.214224410231,2798113948.246809,52406.79606088978,29023719925.622414,
a,0.015594541910331383,839110.5131705652,10030.474025804391,4248647073.414018,64405.25339001222,41926502317.40897,
a,0.015594541910331383,548681.2093970112,8772.611335936263,2530191631.7747145,49530.12136188763,20717858717.103886,
a,0.007797270955165692,392203.5392953315,6984.147418255101,1114962475.0541658,32652.475555373236,9312884520.253355,
a,0.005847953216374269,347512.06660152593,8207.052436427904,1384162293.7457023,36287.829696076136,9916480944.62373,
a,0.003898635477582846,264084.4244836427,4434.549567581012,567637172.1086806,23408.8005297441,5123751013.31634,
a,0.003898635477582846,201618.85826060217,2677.717737059833,219198937.99736404,14561.207563866372,2152873616.3482184,
a,0.003898635477582846,135603.5264839851,1838.9907062043628,94995640.12896554,9571.507368824387,990297833.8011173,
a,0.003898635477582846,48253.7882737274,1120.009932298385,22200205.548083726,4576.656344935317,164617210.82934004,
a,0.015594541910331383,38365.831652589026,977.4618066980827,13411025.90659193,3529.248407669606,90848080.28508107,
a,0.015594541910331383,81109.13068587259,1188.9555741139443,31214622.4641791,5459.029868663707,354758188.55738056,
a,0.015594541910331383,44479.94759775818,782.0236972045149,11541667.79048535,3306.071192139687,113352934.63655406,

ab
a,0.005847953216374269,1604.8796599946197,79.74421607847903,31239.236925450154,157.73426047463184,190182.86957097438,
a,0.007797270955165692,1373.7910130921773,80.2649620468095,24359.121502656173,133.85311864234023,119521.7209323905,
a,0.005847953216374269,2028.5328350023212,78.23181656515277,31919.93497646754,160.62290575563574,251213.07404271595,
a,0.005847953216374269,1364.6315177422127,72.54347234792625,18595.243276670448,115.46725898009403,98654.79545305487,
a,0.003898635477582846,876.7107073181318,66.12234439659427,13713.558115018788,96.6508855961339,56178.775685772096,
a,0.04873294346978557,17348.81462611129,1079.7435368423967,8570179.800291035,2721.0905341311427,35966406.12768199,
a,0.005847953216374269,154998.49382768894,3468.1946500114022,247799486.07253876,15354.840016821116,1905203895.5250187,
a,0.007797270955165692,493603.62798000494,10153.220224429082,2824181615.2504005,52164.103886912926,20497497766.93809,
a,0.007797270955165692,685569.1707240778,8820.079112477399,2385459598.376929,48038.17026934486,23934534700.106983,
a,0.007797270955165692,651089.9882238328,11569.29974565729,3164918639.9603457,55055.153649367654,25500462624.283733,
a,0.007797270955165692,687466.216428576,9358.042223569319,2259326222.7877707,46602.0736505326,22894450215.76424,
a,0.007797270955165692,710272.941442199,13222.250710284354,3693058656.7847652,59314.67561185133,29148548694.431374,
a,0.007797270955165692,769359.3291931679,11511.848267355328,2961127448.7584286,53184.62934182975,28676774517.467537,
a,0.007797270955165692,782799.8472954883,12930.309486858454,3745563345.9435587,59819.48213180734,32600423719.357616,
a,0.007797270955165692,815385.3734384376,12681.42900256081,3628890658.7901955,58890.338912619656,33572405085.618015,
a,0.007797270955165692,636158.687816466,8108.635216375396,2011788368.4983275,44113.92527792198,19936106329.46749,
a,0.007797270955165692,253431.99176839506,3486.197050171128,370487768.72804344,18929.71734747832,3722117769.7529993,
a,0.007797270955165692,734399.7562675382,8931.345325829774,2984745778.908448,53897.837151218104,29972351238.899704,
a,0.007797270955165692,906181.8470760601,13017.32427108557,6038610844.959102,76610.44389494495,53197218573.35513,
a,0.007797270955165692,894062.8149144996,8938.739916892424,3165790915.009886,55550.78616642647,37919256832.862236,
a,0.007797270955165692,982935.1491483311,11305.2338604778,4719161787.930997,67759.52682310365,50447129268.288414,
a,0.007797270955165692,1119238.2875216445,9354.749210959319,4141128549.5794516,63668.02350300743,57358229089.74776,
a,0.007797270955165692,1248504.9845893504,10869.463470168734,6274346140.271639,78461.46126693224,78054747650.72853,
a,0.007797270955165692,1286424.4554556073,8860.953484638801,5468938575.426321,73419.49386075464,77376381565.65565,
a,0.007797270955165692,1442644.5324121304,10178.906335580812,7250426190.081272,84538.8434738301,100114241047.80402,
a,0.007797270955165692,1496239.1018276967,9292.078392619991,7058063238.479222,83496.82938665773,104194106649.47154,
a,0.007797270955165692,1445702.22103014,10554.627333331087,7580894959.353738,86426.23907823503,102382136999.97101,
a,0.007797270955165692,1360859.7530025372,10325.072890487332,6709109430.881173,81255.78318302824,95142901144.10841,
a,0.007797270955165692,1377188.920443444,13672.970200461117,8670922342.75579,92108.48076400507,103491025965.4441,
a,0.007797270955165692,1257673.6931681088,14268.146410209562,7859923563.99661,87500.53463844341,95931050509.59686,
b,0.009746588693957114,1077532.3009323594,13236.71370286148,5849345218.335039,75326.85197646,65305200987.64345,
b,0.009746588693957114,952914.3287774624,14216.828595980523,5738013905.772527,74403.59998309918,54189863135.806625,
b,0.005847953216374269,696238.1462668583,12614.499930349531,4831849239.330247,68357.32316904647,41377770571.43479,
b,0.003898635477582846,492450.5620499216,6760.658094663538,1439138870.3335702,37328.70708262785,15482596434.394592,
b,0.009746588693957114,371820.13534329185,6028.3246018371865,670503486.6050665,25182.589007088816,7605363788.187559,
b,0.007797270955165692,280503.5944008353,5389.742741871809,395775097.3231703,19150.085391444358,4298004977.952983,
b,0.009746588693957114,143736.68682853787,5519.401416520101,188220234.08754492,12560.113140050164,1100566859.39875,
b,0.009746588693957114,102825.52073887452,5076.747876041766,159492898.29879963,11563.716068025236,780569670.9125248,
b,0.12475633528265107,74269.20139075666,4880.687557443244,128622960.12596175,10237.277425789556,500865173.02126867,
b,0.1286549707602339,94126.09172522536,4842.088678006479,148079894.64320397,11163.963090118375,719205187.9077674,
b,0.1189083820662768,138685.07659230038,5775.310482714602,272502501.5733189,15464.420144369,1540980202.385614,
b,0.11306042884990253,146888.50223004707,4113.945910634589,164267806.00738424,12138.50299879508,1257538931.5931358,
b,0.1111111111111111,76138.14437843821,2622.5873520898476,65926983.84178337,7684.335977977649,399813059.75411457,
b,0.11306042884990253,38196.1988030525,1494.1001726243933,16113614.29910473,3725.758845291586,91115858.0555807,
b,0.005847953216374269,673580.5967009374,11206.899512301334,3087093245.0656047,54419.65314467546,28865400604.53884,
b,0.007797270955165692,670665.0590859322,12098.384633662925,4112923684.2319345,62980.57457254485,32055929198.477573,
b,0.007797270955165692,712569.5222564068,13648.19756005249,4653392319.2717705,66836.50965328417,39914197666.63821,
b,0.007797270955165692,618092.8586592266,9644.99943527543,1985171588.568026,43498.79968989446,19113308296.20862,
b,0.007797270955165692,633845.471197661,9653.272303479906,1780141782.4942136,41072.571338170215,19213182634.461475,
b,0.007797270955165692,575163.6808568808,10387.901518769757,2141005743.1802611,45089.879631870856,19537023846.054535,
b,0.007797270955165692,438202.90216137364,6090.392918163606,877695891.8531901,28993.15446714228,10082361718.97493,
b,0.005847953216374269,339616.619622549,6125.760348928356,748052282.6864818,26655.718764159767,7369307323.514705,
b,0.005847953216374269,280918.00802509027,4578.124886910109,517933863.446772,22292.92793615559,4997246530.906455,
b,0.003898635477582846,159023.93024368017,2123.886921019619,129867374.9980837,11196.2707784693,1407792619.4260948,
b,0.003898635477582846,98190.66884813142,1268.2990772185674,47158377.205179,6749.058797781029,506133926.72965324,
b,0.017543859649122806,15426.136125530087,672.8973738382946,4531553.711738506,2019.5947207348395,22599394.05230402,
b,0.009746588693957114,22558.199659298894,560.1911966179903,4392130.164297566,2019.4840894469235,34048812.945041426,
b,0.017543859649122806,14798.17014261385,390.1219486635575,1868702.97290582,1310.1556541406705,15261517.930113133,
b,0.007797270955165692,23515.356478802612,416.6557786775811,3168176.292260622,1730.48382088802,30569414.18929725,

abscessum
a,0.005847953216374269,1929.8069032173469,77.41484224517936,27365.044427439072,146.1916092927124,212155.93689412304,
a,0.003898635477582846,1266.299866399091,62.40432364023723,15281.485683206605,106.71075894309408,96408.35294109576,
a,0.007797270955165692,18142.79256290647,184.685899583932,1463652.9038670913,1195.6354052812108,18168832.237479657,
a,0.005847953216374269,253960.4699555686,1354.4063066846825,212213615.34382275,14504.454450279594,3124536053.358136,
a,0.005847953216374269,357773.0877749203,2783.993397799009,659452473.1556588,25528.45185115365,7661613112.798435,
a,0.007797270955165692,297393.78658111877,2334.598218042092,466177907.66550946,21464.565190700327,5450720825.569428,
a,0.007797270955165692,239327.6683176623,1773.6358120151995,278615248.7299983,16597.272810203955,3376213765.545364,
b,0.007797270955165692,257016.668063512,1749.2864141703667,291189346.4580659,16974.37314009754,3653083271.415832,
b,0.007797270955165692,312043.55438190163,2295.2988985173733,492519526.8215347,22073.765645852083,5782455807.518561,
b,0.007797270955165692,292375.289395618,1807.6715630305694,310901304.78608733,17539.48768654028,4157520625.656724,
b,0.003898635477582846,162238.41532072076,1345.546565946226,150792471.98926207,12205.817319136497,1734295574.1236691,
b,0.003898635477582846,165411.06067758822,907.1053364186064,81385582.57339571,8975.675043250874,1266339192.1505668,
b,0.003898635477582846,123968.80319388118,894.1485104372779,69280562.39492846,8275.328442799793,861561666.2010778,
s,0.003898635477582846,126937.85015540129,822.1449115035639,62162887.280182585,7841.362446964901,823758597.2799892,
s,0.003898635477582846,166700.87478867557,2123.6788445329285,192750236.71321523,13720.06650415728,2013943884.1872547,
s,0.007797270955165692,253032.89607124205,3691.8780942868157,643084030.4311954,25088.923184706848,5668096278.75362,
s,0.007797270955165692,323361.0692450659,3697.4348563060184,767827637.7584611,27461.912046356763,7801468719.097353,
s,0.007797270955165692,443488.84758306225,5665.6390814503875,1741346727.9924505,41343.043692877676,16031606159.09664,
s,0.007797270955165692,520091.0305496133,4832.135771019542,1398652279.3858204,37085.0744003063,16034487883.287548,
c,0.007797270955165692,513490.16294695996,5676.452341141746,1869815264.9896414,42867.15705302123,18022744459.940365,
c,0.007797270955165692,521263.45783635374,4624.98369940982,1284453654.8585854,35539.60017556161,14433376608.773,
c,0.007797270955165692,540636.0628154745,5251.149735900528,1673007575.3424742,40563.93720774189,17122438682.5516,
c,0.007797270955165692,592181.0176226416,4781.520583874599,1446811065.7085624,37735.23720098426,17263912764.94644,
c,0.007797270955165692,581180.1553074255,5055.308127728338,1685227495.4595687,40739.06424052095,18552902089.190987,
c,0.007797270955165692,578834.8767130299,4520.547829132629,1333026121.4587235,36229.69457203922,16235903834.881521,
c,0.007797270955165692,532242.821502741,4569.70801310438,1354543183.890575,36519.323002563244,15194175008.821465,
e,0.007797270955165692,477118.83316157333,4440.4388891954595,1071327161.9624878,32428.531641654823,11784723023.622562,
e,0.007797270955165692,380893.2697800781,4479.55531336818,912415933.7634325,29872.219836461893,8639829377.093204,
e,0.007797270955165692,389929.42771496275,5392.973632073036,1087172741.9398048,32528.273506959606,9344606368.071074,
e,0.007797270955165692,453252.3660448035,6238.643306291534,1470867428.5436137,37841.07237170317,13230934818.202528,
e,0.007797270955165692,490225.65788517206,8389.655451595783,2171295320.0709634,45835.67389571656,17351966909.36784,
e,0.007797270955165692,530524.43361751,7305.421624883436,1670435143.2560973,40212.758648702315,15502451455.831585,
s,0.007797270955165692,574250.7155563234,9580.237758327907,2432272993.9561834,48378.63204401393,19790600515.728115,
