
a
a,0.00584795321637,2428.030523382059,0.98440545809,3.125539278131421,71.36278637041025,33364.68312696645,0.02969059259804073,168.14290305694627,317916.03416351293,1.7982685982969921,
a,0.00194931773879,1088.6351912770403,0.998050682261,3.141592653589793,67.99161097864221,15422.433501737254,0.013040383787924385,103.92100046798161,81134.68651626639,1.8154808139020164,
a,0.00389863547758,1179.0548057765463,0.0,3.141592653589793,66.26751630470196,14246.294622320724,-0.05480473799569174,99.2719039060236,72006.22931003867,1.7968619186677564,
a,0.00584795321637,1308.3033839860288,0.0,3.141592653589793,75.28257231955521,23396.320703986272,-0.05919983376412384,133.1497465597934,138002.1826021897,1.8069468373151756,
a,0.00389863547758,1800.5458268584362,0.0,3.141592653589793,66.0734559230817,22736.21059602516,0.046942359498705434,135.53785086980588,198218.74241846308,1.8226147166951596,
a,0.0506822612086,31977.33875459601,0.0,3.141592653589793,1381.6797007832429,18192171.69156392,-0.0647891374890339,4035.2364114147576,87456850.94616367,1.8228564563008611,
a,0.0331384015595,276363.75336850464,0.914230019493,3.1323939936005734,9239.569698302323,1071877009.8421954,0.025499343326735646,31408.714740218344,5751147181.188383,1.8070785555874969,
a,0.0331384015595,326791.52331407665,0.0,3.141592653589793,11803.561277912753,1625755689.4668117,-0.07386171596563101,38554.26864337295,8412820113.538718,1.8101024545765343,
a,0.0331384015595,419926.4406932451,0.528265107212,3.138357567539707,13954.75680405065,2436898539.6072974,-0.06632841869306651,47351.48679975212,12901845574.717024,1.8003575966648206,
a,0.0311890838207,463146.1314055159,0.998050682261,3.141592653589793,16372.027099576602,3315977095.744021,0.026256197388809493,55208.09564180556,17658348709.979744,1.797891410662896,
a,0.0311890838207,566506.6558581868,0.998050682261,3.141592653589793,17955.230001902397,3795353166.7738175,-0.011682507197890199,58931.849473375616,20620690616.039825,1.8194750012858392,
a,0.0311890838207,594058.2495429147,0.0,3.141592653589793,17019.153582425286,3536186721.2458816,0.01319739088640718,56978.374253603455,21021449033.26909,1.8128726209705013,
a,0.0311890838207,429423.84596961323,0.0,3.141592653589793,16972.03003873944,3503327169.7122145,-0.0007119467533925589,56703.41582370801,17822572243.304085,1.7918017385803504,
a,0.00389863547758,290096.4555355917,0.245614035088,3.130974855629288,4454.541794351255,363655370.82280844,-0.004206779930859328,18542.17970534172,4083817773.5364714,1.7896288600680377,
a,0.00389863547758,163002.95369468248,0.0,3.141592653589793,3020.3795529251006,142658620.9466837,-0.04487895289491719,11555.774673424354,1396100620.7235618,1.806301039174529,
a,0.0487329434698,52724.42616719906,0.0,3.141592653589793,2064.8042417228894,40399602.71103458,0.003157827051438872,6011.338133427344,217829784.03025398,1.8067672718980414,
a,0.00389863547758,57979.31306261584,0.0,3.141592653589793,1729.9590187947904,27070135.904779404,-0.028858137857343476,4906.870458659976,177554860.14796463,1.813913162729085,
a,0.0526315789474,51930.504654644064,0.998050682261,3.141592653589793,1421.0421387379422,20323707.969601784,0.012878650592396122,4278.358003899729,145317613.84431112,1.8146790873113736,
a,0.00779727095517,48900.30770507858,0.255360623782,3.138019948606074,1311.5629467752676,19617580.147747178,-0.01621013407034672,4230.52984676782,138857613.96783915,1.7938004955814844,
a,0.00389863547758,11483.152264209737,0.0,3.141592653589793,930.4800150093441,4879347.130718166,-0.0024612419082567583,2003.38565243599,16909074.395827234,1.8220761051044245,
a,0.00389863547758,19373.48384112146,0.0,3.141592653589793,851.5015674918336,4430723.160760489,0.0048563334413925996,1925.0112314787773,23799786.506972212,1.8138960114724074,
a,0.0487329434698,10509.857311084716,0.0,3.141592653589793,632.8147919049707,2166401.6699507427,0.02823785553412708,1328.889426964114,9336702.740259768,1.8146391764166407,
a,0.00389863547758,16916.610562058537,0.998050682261,3.141592653589793,508.4256436671893,1886909.6100075047,0.10655681579102405,1276.0928551124753,14345906.555425659,1.793273974994668,

ab
a,0.00389863547758,3495.8404454311776,0.0,3.141592653589793,81.85233216715028,53161.15903660948,0.06023204211173387,215.54896138791293,608060.0839314626,1.7846541630486088,
a,0.00584795321637,3854.0783747073383,0.430799220273,3.13713609147495,69.11728294655437,64059.381313403486,0.05308622642473303,243.47932666140142,819611.8076147425,1.8030334512112542,
a,0.00194931773879,1874.8677995986486,0.998050682261,3.141592653589793,77.2840258785522,30679.629760391963,0.09771807277651844,157.18399760915622,228317.0412045267,1.804936892937211,
